listing_id,make,model,year,mileage_km,fuel,transmission,engine_l,body_type,color,city,price_eur,first_registration,seller_type,condition,listed_at
car-000915,Skoda,Kodiaq,2020,46195,electric,manual,0.0,suv,brown,Constanta,26606,2020-05-16,private,used,2026-02-03T01:00:00Z
car-000916,Mercedes-Benz,C180,2017,311003,lpg,manual,2.6,hatchback,black,Bucharest,18655,2017-05-13,dealer,certified_used,2026-02-04T01:00:00Z
car-000917,Skoda,Rapid,2024,96475,lpg,automatic,2.7,hatchback,blue,Bucharest,25445,2024-03-08,private,used,2026-02-15T06:00:00Z
car-000918,Renault,Megane,2008,26715,electric,manual,0.0,hatchback,red,Bucharest,18385,2008-04-22,private,used,2026-01-25T07:00:00Z
car-000919,Ford,Kuga,2009,84751,diesel,manual,2.6,suv,green,Brasov,12873,2009-12-28,private,used,2026-02-26T20:00:00Z
car-000920,Audi,Q3,2008,221044,electric,automatic,0.0,sedan,brown,Iasi,12215,2008-01-21,private,used,2026-02-14T14:00:00Z
car-000921,BMW,X1,2010,62968,petrol,manual,3.3,wagon,white,Cluj-Napoca,13498,2010-06-06,private,certified_used,2026-01-19T17:00:00Z
car-000922,Audi,A6,2016,59881,petrol,automatic,3.1,sedan,white,Constanta,21434,2016-08-07,dealer,used,2026-01-31T15:00:00Z
car-000923,Volkswagen,Golf,2015,22939,electric,manual,0.0,hatchback,blue,Timisoara,23300,2015-06-15,dealer,certified_used,2026-02-08T01:00:00Z
car-000924,Hyundai,i30,2014,169682,petrol,manual,3.4,suv,red,Cluj-Napoca,15568,2014-08-07,dealer,certified_used,2026-01-25T04:00:00Z
car-000925,Audi,Q5,2010,121088,diesel,manual,1.8,wagon,black,Timisoara,9668,2010-04-20,private,used,2026-01-10T17:00:00Z
car-000926,Ford,Focus,2011,37147,electric,manual,0.0,sedan,gray,Iasi,12892,2011-03-04,dealer,used,2026-01-25T00:00:00Z
car-000927,Kia,Ceed,2020,300247,petrol,manual,2.9,hatchback,white,Bucharest,18732,2020-08-19,private,certified_used,2026-02-13T19:00:00Z
car-000928,Skoda,Kodiaq,2015,260195,lpg,automatic,1.9,wagon,brown,Cluj-Napoca,13856,2015-09-12,dealer,used,2026-01-19T20:00:00Z
car-000929,BMW,520,2016,87052,hybrid,manual,2.1,suv,silver,Bucharest,18267,2016-07-23,dealer,certified_used,2026-01-09T20:00:00Z
car-000930,Ford,Fiesta,2020,223798,electric,automatic,0.0,wagon,green,Timisoara,21077,2020-06-11,private,used,2026-02-16T16:00:00Z
car-000931,Mercedes-Benz,E220,2014,103120,lpg,manual,3.4,coupe,gray,Timisoara,17190,2014-07-12,private,used,2026-01-26T04:00:00Z
car-000932,Renault,Clio,2025,240145,hybrid,automatic,1.1,sedan,gray,Constanta,23912,2025-03-22,private,certified_used,2026-01-12T14:00:00Z
car-000933,Toyota,Yaris,2020,300477,diesel,automatic,3.5,coupe,silver,Brasov,17113,2020-10-26,dealer,used,2026-01-27T10:00:00Z
car-000934,Renault,Megane,2012,258163,hybrid,manual,2.7,hatchback,white,Bucharest,8776,2012-01-11,dealer,certified_used,2026-03-01T11:00:00Z
car-000935,Mercedes-Benz,E220,2014,164250,petrol,automatic,2.6,suv,brown,Timisoara,15473,2014-12-06,private,certified_used,2026-01-07T17:00:00Z
car-000936,BMW,X1,2013,220676,petrol,automatic,1.4,coupe,brown,Brasov,11282,2013-12-28,dealer,used,2026-02-12T04:00:00Z
car-000937,Renault,Clio,2009,74092,electric,automatic,0.0,sedan,black,Constanta,17296,2009-06-15,dealer,certified_used,2026-02-27T00:00:00Z
car-000938,Renault,Talisman,2019,181140,petrol,automatic,1.2,sedan,red,Brasov,16339,2019-03-04,dealer,certified_used,2026-01-19T22:00:00Z
car-000939,Volkswagen,Polo,2023,11365,lpg,automatic,3.5,suv,red,Cluj-Napoca,25005,2023-05-17,dealer,certified_used,2026-01-21T05:00:00Z
car-000940,Toyota,Yaris,2017,140947,electric,automatic,0.0,suv,brown,Brasov,20071,2017-06-18,dealer,used,2026-02-25T19:00:00Z
car-000941,Toyota,Auris,2008,161707,electric,manual,0.0,wagon,green,Bucharest,16243,2008-11-09,private,certified_used,2026-01-24T16:00:00Z
car-000942,Skoda,Kodiaq,2018,72384,hybrid,automatic,2.4,wagon,red,Iasi,16982,2018-08-22,dealer,certified_used,2026-02-25T16:00:00Z
car-000943,Volkswagen,Golf,2012,59124,diesel,manual,1.4,hatchback,silver,Constanta,17465,2012-04-25,dealer,used,2026-01-01T23:00:00Z
car-000944,Toyota,Camry,2010,84916,lpg,automatic,2.6,suv,white,Constanta,10099,2010-01-23,dealer,used,2026-02-28T23:00:00Z
car-000945,Volkswagen,Passat,2010,51017,petrol,automatic,3.0,sedan,blue,Bucharest,14973,2010-02-13,private,used,2026-01-31T06:00:00Z
car-000946,Renault,Talisman,2013,249001,hybrid,manual,2.1,coupe,black,Bucharest,10592,2013-04-09,dealer,used,2026-02-14T03:00:00Z
car-000947,Volkswagen,Passat,2013,171509,diesel,manual,2.0,coupe,red,Constanta,15177,2013-09-21,private,used,2026-01-28T08:00:00Z
car-000948,Ford,Fiesta,2024,6661,hybrid,automatic,2.9,hatchback,black,Bucharest,25746,2024-06-24,dealer,certified_used,2026-01-06T21:00:00Z
car-000949,Renault,Clio,2010,169932,lpg,automatic,2.7,coupe,white,Constanta,11249,2010-12-27,private,certified_used,2026-01-23T23:00:00Z
car-000950,Renault,Captur,2023,160415,electric,automatic,0.0,sedan,blue,Constanta,27746,2023-01-23,private,certified_used,2026-01-30T14:00:00Z
car-000951,Ford,Kuga,2022,246475,electric,manual,0.0,wagon,green,Bucharest,27053,2022-03-26,private,certified_used,2026-02-25T20:00:00Z
car-000952,BMW,520,2019,10313,electric,manual,0.0,sedan,blue,Bucharest,21667,2019-07-16,dealer,certified_used,2026-01-22T06:00:00Z
car-000953,Toyota,RAV4,2020,86003,hybrid,automatic,1.6,wagon,brown,Timisoara,21664,2020-03-16,dealer,certified_used,2026-01-07T02:00:00Z
car-000954,Ford,Kuga,2017,77175,diesel,automatic,3.0,wagon,brown,Bucharest,23238,2017-05-21,dealer,certified_used,2026-02-10T09:00:00Z
car-000955,Kia,Niro,2011,317109,diesel,automatic,1.9,suv,silver,Iasi,11704,2011-08-03,dealer,certified_used,2026-01-24T13:00:00Z
car-000956,Mercedes-Benz,E220,2018,125388,hybrid,automatic,3.0,coupe,gray,Constanta,22802,2018-06-23,dealer,used,2026-01-21T20:00:00Z
car-000957,Kia,Sportage,2015,133599,electric,automatic,0.0,suv,white,Timisoara,24681,2015-03-20,private,used,2026-02-03T15:00:00Z
car-000958,Renault,Talisman,2016,38088,electric,automatic,0.0,suv,silver,Iasi,26805,2016-01-16,dealer,used,2026-02-10T00:00:00Z
car-000959,Ford,Mondeo,2023,297585,diesel,automatic,3.4,wagon,gray,Constanta,22428,2023-09-07,dealer,used,2026-01-19T23:00:00Z
car-000960,Toyota,Yaris,2024,267308,hybrid,manual,3.0,wagon,black,Iasi,19070,2024-04-05,private,used,2026-01-02T20:00:00Z
car-000961,Skoda,Octavia,2019,246762,diesel,automatic,2.6,coupe,silver,Constanta,16670,2019-06-04,private,certified_used,2026-01-18T06:00:00Z
car-000962,Kia,Niro,2017,88407,lpg,manual,1.8,hatchback,white,Bucharest,22508,2017-06-18,private,certified_used,2026-01-10T10:00:00Z
car-000963,Skoda,Rapid,2008,230677,hybrid,automatic,1.4,coupe,black,Brasov,7693,2008-06-19,dealer,used,2026-02-16T22:00:00Z
car-000964,BMW,520,2010,38596,diesel,manual,1.3,sedan,blue,Bucharest,15282,2010-06-12,private,used,2026-01-27T10:00:00Z
car-000965,Volkswagen,Tiguan,2020,288795,petrol,automatic,2.6,wagon,silver,Constanta,19872,2020-02-27,dealer,certified_used,2026-01-11T03:00:00Z
car-000966,Audi,A4,2015,32629,lpg,manual,1.1,sedan,brown,Bucharest,13945,2015-04-25,dealer,used,2026-02-25T04:00:00Z
car-000967,Hyundai,Tucson,2018,206174,electric,manual,0.0,suv,brown,Bucharest,21785,2018-12-23,private,used,2026-01-03T06:00:00Z
car-000968,Kia,Ceed,2014,123327,lpg,automatic,1.0,hatchback,gray,Constanta,20061,2014-03-13,dealer,used,2026-02-04T00:00:00Z
car-000969,Kia,Rio,2016,294641,hybrid,automatic,1.4,sedan,red,Iasi,12882,2016-06-09,private,used,2026-02-11T09:00:00Z
car-000970,Renault,Clio,2022,319338,lpg,automatic,1.5,hatchback,black,Timisoara,21192,2022-02-24,dealer,used,2026-02-18T18:00:00Z
car-000971,Audi,A4,2017,192235,electric,manual,0.0,sedan,red,Cluj-Napoca,19585,2017-01-10,dealer,used,2026-02-23T05:00:00Z
car-000972,Ford,Fiesta,2023,206723,hybrid,automatic,3.5,coupe,silver,Timisoara,19786,2023-09-20,private,used,2026-01-05T19:00:00Z
car-000973,Volkswagen,Golf,2008,29229,petrol,automatic,3.3,suv,brown,Timisoara,13269,2008-10-06,dealer,used,2026-01-24T06:00:00Z
car-000974,Mercedes-Benz,GLA200,2019,42898,hybrid,automatic,2.6,suv,black,Bucharest,19674,2019-03-09,private,used,2026-01-08T20:00:00Z
car-000975,Toyota,RAV4,2013,10520,petrol,manual,2.8,wagon,red,Iasi,11984,2013-12-19,private,used,2026-02-16T22:00:00Z
car-000976,BMW,X1,2010,211424,electric,manual,0.0,wagon,brown,Timisoara,10532,2010-01-19,dealer,used,2026-02-19T08:00:00Z
car-000977,Audi,Q3,2014,143134,petrol,automatic,3.4,sedan,blue,Brasov,16369,2014-01-21,dealer,certified_used,2026-02-05T22:00:00Z
car-000978,Renault,Megane,2009,153217,hybrid,manual,2.5,wagon,brown,Constanta,9542,2009-06-22,private,used,2026-01-21T23:00:00Z
car-000979,Ford,Kuga,2013,307198,electric,automatic,0.0,suv,red,Cluj-Napoca,18470,2013-11-25,private,certified_used,2026-01-24T13:00:00Z
car-000980,Volkswagen,Touran,2016,75163,hybrid,automatic,2.6,wagon,silver,Bucharest,17313,2016-09-28,dealer,certified_used,2026-02-04T20:00:00Z
car-000981,BMW,118,2012,110905,electric,manual,0.0,hatchback,black,Constanta,14687,2012-10-01,private,used,2026-02-17T07:00:00Z
car-000982,Ford,Kuga,2011,173649,hybrid,automatic,2.3,wagon,blue,Constanta,12876,2011-12-14,dealer,used,2026-02-10T20:00:00Z
car-000983,Renault,Megane,2014,3312,lpg,manual,2.2,hatchback,red,Cluj-Napoca,18891,2014-07-10,dealer,used,2026-02-22T06:00:00Z
car-000984,Toyota,Corolla,2008,158076,petrol,manual,1.5,hatchback,white,Iasi,11007,2008-02-14,private,certified_used,2026-01-01T22:00:00Z
car-000985,Kia,Rio,2018,206291,hybrid,manual,1.8,coupe,brown,Brasov,17068,2018-10-02,private,used,2026-02-01T10:00:00Z
car-000986,Ford,Focus,2016,251301,electric,manual,0.0,coupe,gray,Brasov,18515,2016-01-13,dealer,certified_used,2026-02-18T02:00:00Z
car-000987,Renault,Captur,2025,51260,petrol,manual,2.8,hatchback,brown,Timisoara,28736,2025-06-08,private,used,2026-01-21T09:00:00Z
car-000988,Hyundai,Kona,2014,218276,petrol,manual,2.7,coupe,black,Constanta,13072,2014-02-17,dealer,certified_used,2026-01-18T22:00:00Z
car-000989,Kia,Niro,2025,28540,hybrid,manual,2.7,wagon,silver,Timisoara,25003,2025-03-02,private,certified_used,2026-01-28T03:00:00Z
car-000990,BMW,320,2014,255783,electric,manual,0.0,sedan,green,Bucharest,15175,2014-03-08,private,certified_used,2026-01-15T22:00:00Z
car-000991,Renault,Clio,2011,89210,diesel,manual,2.9,coupe,black,Timisoara,14064,2011-06-26,private,used,2026-02-15T16:00:00Z
car-000992,Ford,Puma,2011,222479,electric,manual,0.0,coupe,green,Bucharest,10532,2011-02-09,private,certified_used,2026-01-26T16:00:00Z
car-000993,Mercedes-Benz,E220,2011,15640,diesel,manual,2.4,sedan,brown,Brasov,14472,2011-06-18,private,certified_used,2026-01-05T21:00:00Z
car-000994,BMW,118,2021,63738,lpg,manual,1.6,sedan,red,Cluj-Napoca,25116,2021-12-13,dealer,certified_used,2026-01-04T16:00:00Z
car-000995,Toyota,Corolla,2024,142401,lpg,manual,1.8,sedan,gray,Cluj-Napoca,28749,2024-08-26,dealer,used,2026-02-12T15:00:00Z
car-000996,Renault,Kadjar,2014,54929,diesel,automatic,2.4,coupe,white,Cluj-Napoca,18164,2014-03-28,dealer,used,2026-01-31T16:00:00Z
car-000997,Volkswagen,Touran,2013,132534,electric,automatic,0.0,suv,green,Bucharest,22453,2013-07-02,private,certified_used,2026-01-02T06:00:00Z
car-000998,Ford,Kuga,2022,120818,diesel,automatic,2.5,coupe,green,Brasov,27042,2022-11-06,dealer,certified_used,2026-02-01T02:00:00Z
car-000999,Skoda,Rapid,2008,221794,petrol,manual,2.8,sedan,black,Iasi,7657,2008-07-09,private,certified_used,2026-01-20T17:00:00Z
car-001000,Kia,Rio,2017,249369,lpg,automatic,2.0,coupe,silver,Timisoara,14528,2017-02-23,private,certified_used,2026-02-04T16:00:00Z
